s_id,year,on_time,quality,after-sales service,final score,e_id
804,1997,55,68,54,63.4,TL676930737
805,1997,73,76,76,75.1,CN293777880
806,1997,72,96,85,88.25,OP207448611
807,1997,63,95,92,85.25,OP207448611
808,1997,64,63,55,62.9,TL676930737
810,1997,90,60,50,68.5,OP207448611
812,1997,71,92,99,86.05,RV213846681
813,1997,98,96,64,95.0,VV672497678
814,1997,58,53,74,55.55,KM712320200
815,1997,99,88,93,91.55,EV756404160
816,1997,61,69,80,67.15,EV756404160
817,1997,63,86,95,79.55,IM404684290
818,1997,74,77,75,76.0,VV672497678
819,1997,77,69,50,70.45,IM404684290
820,1997,65,93,69,83.4,WF908181184
822,1997,51,72,52,64.7,VV672497678
824,1997,63,98,93,87.25,JD883464020
825,1997,54,70,85,65.95,WF908181184
826,1997,57,62,99,62.35,TL676930737
828,1997,72,62,98,66.8,VV672497678
830,1997,94,78,82,83.0,VV672497678
831,1997,97,54,56,67.0,VV672497678
832,1997,97,71,52,77.85,KM712320200
833,1997,70,62,56,64.1,RV213846681
834,1997,95,89,89,90.8,BG228022180
835,1997,56,88,63,77.15,EV756404160
836,1997,97,58,73,70.45,AL937806946
837,1997,68,73,76,71.65,JD883464020
838,1997,59,93,97,83.0,VV672497678
840,1997,93,79,84,83.45,AL937806946
841,1997,70,77,92,75.65,CN293777880
842,1997,86,100,91,95.35,EV756404160
843,1997,93,66,91,75.35,JD883464020
844,1997,55,100,89,85.95,JD883464020
845,1997,98,84,66,87.3,WF908181184
846,1997,79,79,63,78.2,IM404684290
847,1997,99,83,87,88.0,JD883464020
848,1997,85,95,97,92.1,JD883464020
849,1997,65,61,51,61.7,JD883464020
850,1997,96,70,51,76.85,OP207448611
851,1997,55,50,84,53.2,BG228022180
852,1997,77,76,64,75.7,EV756404160
854,1997,96,71,75,78.7,TL676930737
855,1997,79,80,63,78.85,VV672497678
856,1997,93,63,71,72.4,IM404684290
858,1997,85,60,55,67.25,BG228022180
860,1997,84,69,86,74.35,AL937806946
861,1997,75,79,100,78.85,JD883464020
862,1997,62,54,84,57.9,WF908181184
864,1997,94,84,51,85.35,FY340462967
865,1997,91,88,88,88.9,WF908181184
866,1997,51,71,96,66.25,FY340462967
867,1997,99,63,64,73.85,KM712320200
868,1997,95,59,51,69.4,KM712320200
869,1997,96,51,70,65.45,IM404684290
870,1997,81,68,96,73.3,OP207448611
871,1997,84,58,88,67.3,RV213846681
872,1997,86,97,80,92.85,BG228022180
873,1997,61,93,50,81.25,FY340462967
874,1997,74,52,93,60.65,BG228022180
875,1997,75,87,82,83.15,CN293777880
876,1997,70,74,61,72.15,BG228022180
878,1997,65,50,56,54.8,VV672497678
879,1997,68,66,58,66.2,RV213846681
880,1997,91,65,98,74.45,IM404684290
882,1997,73,98,59,88.55,WF908181184
884,1997,89,56,57,65.95,KM712320200
885,1997,94,96,56,93.4,OP207448611
886,1997,56,86,65,75.95,EV756404160
888,1997,76,82,73,79.75,AL937806946
889,1997,91,78,53,80.65,FY340462967
890,1997,69,68,68,68.3,RV213846681
891,1997,100,61,79,73.6,RV213846681
892,1997,90,72,62,76.9,WF908181184
893,1997,87,50,65,61.85,EV756404160
894,1997,56,82,88,74.5,AL937806946
895,1997,66,93,50,82.75,AL937806946
896,1997,77,77,59,76.1,VV672497678
897,1997,60,70,50,66.0,CN293777880
898,1997,54,54,64,54.5,EV756404160
899,1997,63,69,54,66.45,OP207448611
900,1997,74,63,77,67.0,VV672497678
901,1997,54,62,67,59.85,KM712320200
902,1997,57,87,72,77.25,OP207448611
903,1997,99,57,76,70.55,CN293777880
904,1997,54,99,70,84.05,OP207448611
905,1997,92,56,91,68.55,EV756404160
906,1997,75,81,84,79.35,BG228022180
908,1997,65,90,87,82.35,CN293777880
909,1997,73,99,76,90.05,IM404684290
910,1997,95,65,73,74.4,CN293777880
912,1997,52,92,80,79.4,BG228022180
913,1997,85,79,90,81.35,AL937806946
914,1997,83,56,75,65.05,BG228022180
915,1997,64,59,82,61.65,EV756404160
916,1997,63,65,62,64.25,EV756404160
917,1997,84,89,55,85.8,JD883464020
918,1997,85,96,60,90.9,WF908181184
920,1997,67,59,80,62.45,AL937806946
921,1997,97,85,77,88.2,EV756404160
922,1997,87,66,67,72.35,VV672497678
923,1997,82,57,75,65.4,FY340462967
924,1997,60,87,95,79.3,FY340462967
925,1997,82,51,90,62.25,CN293777880
926,1997,56,54,73,55.55,IM404684290
927,1997,98,98,61,96.15,BG228022180
928,1997,91,81,81,84.0,IM404684290
930,1997,60,72,53,67.45,EV756404160
931,1997,74,74,99,75.25,IM404684290
932,1997,58,71,58,66.45,IM404684290
933,1997,71,69,96,70.95,VV672497678
934,1997,65,59,79,61.8,JD883464020
935,1997,91,67,69,74.3,OP207448611
936,1997,79,88,75,84.65,JD883464020
938,1997,98,74,99,82.45,TL676930737
939,1997,90,64,95,73.35,JD883464020
940,1997,72,98,63,88.45,VV672497678
942,1997,53,87,82,76.55,VV672497678
943,1997,96,60,85,72.05,AL937806946
944,1997,91,96,93,94.35,EV756404160
945,1997,69,97,56,86.55,AL937806946
946,1997,78,53,86,62.15,VV672497678
948,1997,81,55,99,65.0,TL676930737
949,1997,68,84,85,79.25,WF908181184
950,1997,88,72,59,76.15,AL937806946
951,1997,50,92,65,78.05,TL676930737
952,1997,79,92,53,86.15,AL937806946
954,1997,53,70,89,65.85,EV756404160
955,1997,74,99,61,89.6,TL676930737
956,1997,84,87,55,84.5,JD883464020
957,1997,100,90,71,92.05,JD883464020
958,1997,84,96,90,92.1,VV672497678
959,1997,84,65,96,72.25,CN293777880
960,1997,93,62,59,71.15,OP207448611
961,1997,83,50,90,61.9,CN293777880
962,1997,92,96,60,93.0,CN293777880
963,1997,70,58,94,63.4,CN293777880
964,1997,74,97,69,88.7,WF908181184
965,1997,83,93,61,88.4,IM404684290
966,1997,98,96,93,96.45,JD883464020
968,1997,81,78,85,79.25,TL676930737
969,1997,61,89,51,78.7,BG228022180
970,1997,65,65,98,66.65,BG228022180
972,1997,90,59,71,68.9,EV756404160
973,1997,60,58,78,59.6,IM404684290
974,1997,91,76,93,81.35,BG228022180
975,1997,94,73,75,79.4,CN293777880
976,1997,79,75,92,77.05,TL676930737
978,1997,91,73,56,77.55,KM712320200
979,1997,76,76,60,75.2,VV672497678
980,1997,63,54,56,56.8,JD883464020
981,1997,57,56,97,58.35,OP207448611
982,1997,85,60,56,67.3,CN293777880
984,1997,85,95,66,90.55,VV672497678
985,1997,72,64,65,66.45,OP207448611
986,1997,91,67,74,74.55,FY340462967
987,1997,86,65,70,71.55,JD883464020
988,1997,56,92,90,81.1,RV213846681
989,1997,61,54,59,56.35,WF908181184
990,1997,95,86,79,88.35,VV672497678
992,1997,66,66,83,66.85,KM712320200
993,1997,54,77,56,69.05,TL676930737
994,1997,59,75,69,69.9,JD883464020
995,1997,74,67,81,69.8,EV756404160
996,1997,89,69,98,76.45,CN293777880
998,1997,98,83,50,85.85,TL676930737
999,1997,57,59,65,58.7,RV213846681
1000,1997,100,71,81,80.2,KM712320200
1001,1997,53,71,52,64.65,VV672497678
1002,1997,57,74,64,68.4,VV672497678
1003,1997,88,70,81,75.95,VV672497678
1004,1997,87,60,62,68.2,BG228022180
1005,1997,72,66,90,69.0,EV756404160
1006,1997,84,59,93,68.2,EV756404160
1007,1997,67,85,78,79.25,WF908181184
1008,1997,56,87,52,75.95,WF908181184
1010,1997,66,74,51,70.45,TL676930737
1011,1997,56,74,90,69.4,VV672497678
1012,1997,66,96,100,87.2,IM404684290
1014,1997,65,97,58,85.45,BG228022180
1015,1997,92,60,93,71.25,KM712320200
1016,1997,51,86,93,75.85,IM404684290
1017,1997,51,81,70,71.45,BG228022180
1018,1997,66,61,88,63.85,JD883464020
1020,1997,73,91,61,84.1,JD883464020
1022,1997,97,93,79,93.5,IM404684290
1023,1997,51,85,81,74.6,IM404684290
1024,1997,57,98,64,84.0,JD883464020
1025,1997,92,84,57,85.05,AL937806946
1026,1997,60,90,78,80.4,WF908181184
1027,1997,97,93,100,94.55,IM404684290
1028,1997,55,65,81,62.8,KM712320200
1029,1997,73,74,85,74.25,KM712320200
1030,1997,78,90,54,84.6,VV672497678
1032,1997,94,81,98,85.75,VV672497678
1034,1997,50,92,56,77.6,AL937806946
1035,1997,81,77,73,78.0,KM712320200
1036,1997,93,69,87,77.1,WF908181184
1037,1997,93,96,71,93.85,WF908181184
1038,1997,82,80,68,80.0,KM712320200
1040,1997,96,58,87,70.85,TL676930737
1041,1997,86,96,90,92.7,KM712320200
1042,1997,58,71,98,68.45,RV213846681
1043,1997,55,94,77,81.45,VV672497678
1044,1997,61,87,53,77.5,CN293777880
1045,1997,55,65,90,63.25,OP207448611
1046,1997,84,62,74,69.2,WF908181184
1047,1997,67,95,56,84.65,EV756404160
1048,1997,100,58,56,70.5,CN293777880
1050,1997,71,87,67,81.2,EV756404160
1052,1997,82,77,68,78.05,EV756404160
1053,1997,72,57,91,63.2,BG228022180
1054,1997,89,65,74,72.65,EV756404160
1055,1997,68,90,92,83.5,VV672497678
1056,1997,66,94,71,84.45,FY340462967
1057,1997,57,51,67,53.6,FY340462967
1058,1997,91,72,98,79.0,KM712320200
1059,1997,76,96,90,89.7,VV672497678
1060,1997,100,59,56,71.15,FY340462967
1062,1997,98,88,80,90.6,CN293777880
1064,1997,97,89,65,90.2,EV756404160
1065,1997,83,74,53,75.65,RV213846681
1066,1997,98,68,66,76.9,CN293777880
1067,1997,85,51,93,63.3,RV213846681
1068,1997,60,63,63,62.1,AL937806946
1070,1997,53,61,93,60.2,AL937806946
1071,1997,58,93,61,80.9,IM404684290
1072,1997,68,75,81,73.2,BG228022180
1073,1997,70,64,57,65.45,AL937806946
1074,1997,71,82,79,78.55,AL937806946
1075,1997,54,95,89,82.4,TL676930737
1076,1997,50,62,71,58.85,OP207448611
1077,1997,100,85,96,90.05,KM712320200
1078,1997,94,82,97,86.35,FY340462967
1079,1997,89,70,54,74.9,IM404684290
1080,1997,61,65,50,63.05,JD883464020
1081,1997,63,55,96,59.45,FY340462967
1082,1997,65,88,53,79.35,AL937806946
1083,1997,88,61,55,68.8,WF908181184
1084,1997,63,65,68,64.55,AL937806946
1085,1997,72,97,50,87.15,OP207448611
1086,1997,65,85,81,78.8,KM712320200
1088,1997,67,56,69,59.95,IM404684290
1089,1997,89,100,58,94.6,FY340462967
1090,1997,57,50,99,54.55,BG228022180
1092,1997,51,60,89,58.75,FY340462967
1094,1997,86,81,65,81.7,JD883464020
1095,1997,85,55,60,64.25,FY340462967
1096,1997,78,76,92,77.4,BG228022180
1098,1997,52,68,75,63.55,FY340462967
1099,1997,96,93,78,93.15,TL676930737
1100,1997,93,74,61,79.05,OP207448611
1101,1997,76,86,77,82.55,JD883464020
1102,1997,80,52,58,60.7,JD883464020
1104,1997,53,88,75,76.85,AL937806946
1105,1997,76,66,60,68.7,VV672497678
1106,1997,80,81,84,80.85,FY340462967
1107,1997,94,71,85,78.6,WF908181184
1108,1997,60,76,52,70.0,CN293777880
1110,1997,52,50,69,51.55,OP207448611
1111,1997,80,94,73,88.75,KM712320200
1112,1997,60,64,88,64.0,VV672497678
1113,1997,89,92,67,89.85,AL937806946
1114,1997,98,57,74,70.15,CN293777880
1115,1997,62,51,75,55.5,BG228022180
1116,1997,93,54,73,66.65,IM404684290
1118,1997,55,97,67,82.9,TL676930737
1119,1997,63,59,61,60.3,EV756404160
1120,1997,67,74,72,71.8,OP207448611
1121,1997,54,53,50,53.15,BG228022180
1122,1997,92,82,97,85.75,CN293777880
1124,1997,77,94,85,88.45,TL676930737
1125,1997,52,94,88,81.1,WF908181184
1126,1997,97,94,70,93.7,FY340462967
1127,1997,51,65,94,62.25,BG228022180
1128,1997,75,98,96,91.0,OP207448611
1130,1997,83,63,69,69.3,FY340462967
1131,1997,52,59,64,57.15,RV213846681
1132,1997,99,87,87,90.6,IM404684290
1133,1997,57,70,53,65.25,RV213846681
1134,1997,70,61,86,64.95,AL937806946
1135,1997,86,50,67,61.65,KM712320200
1136,1997,85,74,66,76.9,TL676930737
1137,1997,97,58,58,69.7,TL676930737
1138,1997,65,76,77,72.75,CN293777880
1139,1997,65,54,81,58.65,OP207448611
1140,1997,61,50,78,54.7,OP207448611
1141,1997,63,98,75,86.35,BG228022180
1142,1997,77,97,77,90.0,KM712320200
1143,1997,64,90,91,82.25,EV756404160
1144,1997,58,52,61,54.25,TL676930737
1145,1997,51,70,99,65.75,EV756404160
1146,1997,62,74,64,69.9,OP207448611
1147,1997,67,64,71,65.25,EV756404160
1148,1997,94,71,72,77.95,VV672497678
1149,1997,76,53,51,59.8,OP207448611
1150,1997,55,99,51,83.4,FY340462967
1152,1997,87,63,71,70.6,CN293777880
1154,1997,100,80,93,86.65,TL676930737
1155,1997,83,55,84,64.85,CN293777880
1156,1997,70,91,88,84.55,FY340462967
1157,1997,52,90,68,77.5,IM404684290
1158,1997,90,61,99,71.6,JD883464020
1159,1997,60,96,76,84.2,IM404684290
1160,1997,97,92,90,93.4,EV756404160
1161,1997,75,74,63,73.75,EV756404160
1162,1997,87,68,51,72.85,CN293777880
1164,1997,95,82,79,85.75,IM404684290
1165,1997,51,66,54,60.9,OP207448611
1166,1997,87,94,93,91.85,RV213846681
1167,1997,60,93,88,82.85,IM404684290
1168,1997,75,80,83,78.65,VV672497678
1169,1997,51,59,52,56.25,BG228022180
1170,1997,76,96,62,88.3,CN293777880
1172,1997,84,55,65,64.2,WF908181184
1173,1997,66,100,92,89.4,FY340462967
1174,1997,51,86,64,74.4,FY340462967
1175,1997,81,86,91,84.75,BG228022180
1176,1997,89,72,50,76.0,OP207448611
1177,1997,75,85,88,82.15,JD883464020
1178,1997,95,84,55,85.85,KM712320200
1179,1997,96,87,97,90.2,TL676930737
1180,1997,79,66,99,71.55,OP207448611
1182,1997,58,99,82,85.85,VV672497678
1183,1997,57,52,64,54.1,CN293777880
1184,1997,79,85,80,82.95,EV756404160
1185,1997,63,72,89,70.15,AL937806946
1186,1997,80,70,83,73.65,FY340462967
1188,1997,88,78,87,81.45,OP207448611
1189,1997,60,84,55,75.35,FY340462967
1190,1997,69,73,84,72.35,JD883464020
1191,1997,99,85,64,88.15,JD883464020
1192,1997,80,94,52,87.7,TL676930737
1194,1997,85,82,91,83.35,OP207448611
1195,1997,54,76,58,68.5,EV756404160
1196,1997,98,93,97,94.7,AL937806946
1197,1997,76,52,57,59.45,AL937806946
1198,1997,56,59,73,58.8,TL676930737
1199,1997,98,97,71,96.0,WF908181184
1200,1997,85,57,81,66.6,EV756404160
1202,1997,77,94,99,89.15,OP207448611
1203,1997,99,98,51,95.95,RV213846681
1204,1997,96,70,66,77.6,TL676930737
1205,1997,99,97,87,97.1,BG228022180
1206,1997,85,96,88,92.3,VV672497678
1207,1997,84,90,59,86.65,BG228022180
1208,1997,56,75,83,69.7,CN293777880
1209,1997,74,71,89,72.8,OP207448611
1210,1997,66,80,86,76.1,WF908181184
1211,1997,56,81,75,73.2,TL676930737
1212,1997,68,91,88,83.95,JD883464020
1214,1997,57,63,78,61.95,RV213846681
1215,1997,62,58,99,61.25,WF908181184
1216,1997,84,96,71,91.15,IM404684290
1218,1997,75,55,55,61.0,KM712320200
1219,1997,63,54,50,56.5,EV756404160
1220,1997,56,100,62,84.9,TL676930737
1221,1997,99,100,80,98.7,JD883464020
1222,1997,55,81,58,72.05,KM712320200
1224,1997,92,65,70,73.35,IM404684290
1225,1997,55,76,100,70.9,IM404684290
1226,1997,50,53,63,52.6,WF908181184
1227,1997,98,61,54,71.75,VV672497678
1228,1997,83,77,81,79.0,JD883464020
1230,1997,51,87,93,76.5,JD883464020
1232,1997,79,59,94,66.75,BG228022180
1233,1997,84,64,72,70.4,RV213846681
1234,1997,98,72,81,80.25,EV756404160
1235,1997,99,94,99,95.75,CN293777880
1236,1997,95,73,86,80.25,KM712320200
1238,1997,68,77,82,74.55,CN293777880
1239,1997,77,89,66,84.25,AL937806946
1240,1997,97,92,62,92.0,AL937806946
1241,1997,72,66,96,69.3,CN293777880
1242,1997,57,75,68,69.25,IM404684290
1243,1997,71,88,72,82.1,OP207448611
1244,1997,84,99,59,92.5,AL937806946
1245,1997,78,70,64,72.1,JD883464020
1246,1997,85,50,72,61.6,EV756404160
1247,1997,52,100,65,83.85,EV756404160
1248,1997,99,86,86,89.9,KM712320200
1250,1997,97,71,83,79.4,BG228022180
1251,1997,83,73,71,75.9,FY340462967
1252,1997,62,53,99,58.0,VV672497678
1253,1997,76,83,92,81.35,KM712320200
1254,1997,72,50,66,57.4,JD883464020
1255,1997,96,68,76,76.8,FY340462967
1256,1997,63,62,76,63.0,FY340462967
1257,1997,61,77,88,72.75,OP207448611
1258,1997,92,71,53,76.4,CN293777880
1260,1997,51,72,62,65.2,TL676930737
1261,1997,69,63,62,64.75,AL937806946
1262,1997,67,99,92,89.05,RV213846681
1263,1997,53,71,95,66.8,JD883464020
1264,1997,78,57,65,63.7,JD883464020
1265,1997,100,90,86,92.8,CN293777880
1266,1997,71,81,80,77.95,WF908181184
1267,1997,90,86,93,87.55,OP207448611
1268,1997,61,65,94,65.25,KM712320200
1269,1997,89,71,85,77.1,FY340462967
1270,1997,94,77,74,81.95,TL676930737
1271,1997,88,84,50,83.5,CN293777880
1272,1997,55,75,84,69.45,KM712320200
1273,1997,89,91,90,90.35,IM404684290
1274,1997,82,76,80,78.0,CN293777880
1275,1997,99,83,50,86.15,VV672497678
1276,1997,97,78,90,84.3,CN293777880
1278,1997,83,72,54,74.4,IM404684290
1280,1997,72,74,89,74.15,OP207448611
1281,1997,55,51,58,52.55,WF908181184
1282,1997,60,53,60,55.45,VV672497678
1284,1997,98,67,98,77.85,FY340462967
1285,1997,54,71,73,66.0,VV672497678
1286,1997,52,88,85,77.05,AL937806946
1287,1997,63,91,53,80.7,AL937806946
1288,1997,68,53,100,59.85,AL937806946
1290,1997,89,71,66,76.15,CN293777880
1292,1997,62,79,80,73.95,FY340462967
1293,1997,88,70,72,75.5,TL676930737
1294,1997,99,98,100,98.4,TL676930737
1295,1997,70,64,68,66.0,AL937806946
1296,1997,60,70,85,67.75,EV756404160
1298,1997,70,76,87,74.75,CN293777880
1299,1997,81,56,88,65.1,KM712320200
1300,1997,66,66,60,65.7,BG228022180
1302,1997,77,68,52,69.9,IM404684290
1304,1997,54,60,56,58.0,BG228022180
1305,1997,94,65,52,73.05,IM404684290
1306,1997,80,67,53,70.2,FY340462967
1308,1997,73,67,64,68.65,RV213846681
1309,1997,53,58,70,57.1,FY340462967
1310,1997,67,100,96,89.9,CN293777880
1311,1997,73,67,88,69.85,AL937806946
1312,1997,78,75,56,74.95,RV213846681
1313,1997,61,57,85,59.6,CN293777880
1314,1997,78,81,86,80.35,CN293777880
1315,1997,75,92,64,85.5,BG228022180
1316,1997,94,94,86,93.6,CN293777880
1317,1997,70,91,57,83.0,IM404684290
1318,1997,66,74,93,72.55,TL676930737
1320,1997,55,57,93,58.2,CN293777880
1322,1997,88,92,81,90.25,JD883464020
1323,1997,99,93,98,95.05,TL676930737
1324,1997,97,74,76,81.0,RV213846681
1325,1997,93,83,67,85.2,OP207448611
1326,1997,53,62,55,58.95,VV672497678
1328,1997,68,84,81,79.05,OP207448611
1329,1997,64,86,76,78.9,FY340462967
1330,1997,98,99,64,96.95,JD883464020
1331,1997,80,81,53,79.3,FY340462967
1332,1997,88,95,93,92.8,RV213846681
1333,1997,62,60,96,62.4,IM404684290
1334,1997,92,50,96,64.9,JD883464020
1335,1997,74,52,58,58.9,VV672497678
1336,1997,100,63,73,74.6,VV672497678
1337,1997,88,96,50,91.3,JD883464020
1338,1997,94,71,65,77.6,FY340462967
1339,1997,94,83,81,86.2,RV213846681
1340,1997,90,73,85,78.7,JD883464020
1341,1997,83,57,87,66.3,VV672497678
1342,1997,83,64,64,69.7,AL937806946
1343,1997,58,63,76,62.15,KM712320200
1344,1997,60,90,70,80.0,BG228022180
1345,1997,55,80,96,73.3,TL676930737
1346,1997,50,69,91,64.4,TL676930737
1347,1997,66,65,70,65.55,EV756404160
1348,1997,96,67,73,76.0,RV213846681
1349,1997,50,99,54,82.05,FY340462967
1350,1997,71,90,84,84.0,IM404684290
1351,1997,94,90,78,90.6,TL676930737
1352,1997,60,70,74,67.2,IM404684290
1353,1997,91,94,71,91.95,CN293777880
1354,1997,55,78,81,71.25,JD883464020
1355,1997,73,72,72,72.3,TL676930737
1356,1997,65,82,52,75.4,AL937806946
1357,1997,57,99,73,85.1,FY340462967
1358,1997,85,69,66,73.65,IM404684290
1359,1997,53,76,89,69.75,RV213846681
1360,1997,76,95,65,87.8,EV756404160
1362,1997,53,97,68,82.35,IM404684290
1363,1997,79,67,56,70.05,BG228022180
1364,1997,60,91,62,80.25,EV756404160
1365,1997,62,87,66,78.45,BG228022180
1366,1997,63,86,52,77.4,KM712320200
1368,1997,87,85,88,85.75,RV213846681
1369,1997,65,56,65,59.15,RV213846681
1370,1997,65,96,74,85.6,FY340462967
1371,1997,88,97,87,93.8,BG228022180
1372,1997,82,57,54,64.35,OP207448611
1374,1997,77,67,81,70.7,JD883464020
1375,1997,77,81,73,79.4,WF908181184
1376,1997,75,71,66,71.95,JD883464020
1377,1997,90,72,86,78.1,WF908181184
1378,1997,59,74,88,70.2,EV756404160
1379,1997,100,73,86,81.75,IM404684290
1380,1997,72,72,100,73.4,TL676930737
1382,1997,84,71,61,74.4,CN293777880
1383,1997,75,74,77,74.45,OP207448611
1384,1997,55,96,90,83.4,KM712320200
1385,1997,70,93,68,84.85,EV756404160
1386,1997,89,84,58,84.2,TL676930737
1387,1997,78,94,98,89.4,EV756404160
1388,1997,58,77,69,70.9,TL676930737
1389,1997,67,67,90,68.15,CN293777880
1390,1997,83,93,97,90.2,OP207448611
1391,1997,96,90,100,92.3,KM712320200
1392,1997,52,86,93,76.15,WF908181184
1393,1997,69,79,53,74.7,CN293777880
1394,1997,58,100,76,86.2,RV213846681
1395,1997,94,83,100,87.15,WF908181184
1396,1997,80,89,67,85.2,JD883464020
1397,1997,92,90,62,89.2,VV672497678
1398,1997,67,61,99,64.7,CN293777880
1400,1997,83,71,87,75.4,FY340462967
1401,1997,83,60,54,66.6,OP207448611
1402,1997,89,96,87,93.45,WF908181184
1403,1997,87,94,100,92.2,CN293777880
1404,1997,62,82,70,75.4,KM712320200
1405,1997,63,66,83,65.95,OP207448611
1406,1997,73,67,95,70.2,EV756404160
1407,1997,58,75,92,70.75,TL676930737
1408,1997,53,75,85,68.9,WF908181184
1410,1997,67,89,72,81.55,CN293777880
1411,1997,54,58,58,56.8,CN293777880
1412,1997,71,71,62,70.55,AL937806946
1413,1997,73,74,90,74.5,TL676930737
1414,1997,64,78,83,74.05,FY340462967
1415,1997,100,62,64,73.5,AL937806946
1416,1997,75,71,79,72.6,KM712320200
1417,1997,89,71,96,77.65,VV672497678
1418,1997,61,89,88,80.55,RV213846681
1419,1997,67,52,84,58.1,WF908181184
1420,1997,75,84,52,79.7,WF908181184
1421,1997,64,78,94,74.6,OP207448611
1422,1997,59,60,82,60.8,FY340462967
1424,1997,84,53,61,62.7,JD883464020
1425,1997,55,57,97,58.4,JD883464020
1426,1997,95,87,52,87.65,IM404684290
1428,1997,93,78,100,83.6,AL937806946
1430,1997,97,71,54,77.95,CN293777880
1431,1997,96,80,70,84.3,RV213846681
1432,1997,85,70,70,74.5,IM404684290
1434,1997,87,94,97,92.05,RV213846681
1435,1997,61,93,56,81.55,IM404684290
1436,1997,97,88,98,91.2,WF908181184
1437,1997,94,94,90,93.8,BG228022180
1438,1997,91,79,58,81.55,OP207448611
1440,1997,53,87,79,76.4,CN293777880
1441,1997,67,86,69,79.45,OP207448611
1442,1997,76,81,82,79.55,OP207448611
1443,1997,84,63,94,70.85,KM712320200
1444,1997,98,88,89,91.05,OP207448611
1445,1997,56,91,98,80.85,FY340462967
1446,1997,96,89,80,90.65,KM712320200
1448,1997,78,86,52,81.9,JD883464020
1449,1997,80,82,74,81.0,OP207448611
1450,1997,90,65,78,73.15,VV672497678
1452,1997,70,86,75,80.65,JD883464020
1454,1997,63,95,75,84.4,RV213846681
1455,1997,91,55,60,66.05,VV672497678
1456,1997,58,91,65,79.8,CN293777880
1457,1997,76,76,70,75.7,VV672497678
1458,1997,54,98,51,82.45,OP207448611
1460,1997,90,81,58,82.55,IM404684290
1461,1997,65,55,57,58.1,WF908181184
1462,1997,77,57,56,62.95,OP207448611
1463,1997,76,84,85,81.65,FY340462967
1464,1997,54,56,90,57.1,VV672497678
1465,1997,53,51,77,52.9,CN293777880
1466,1997,88,72,98,78.1,CN293777880
1467,1997,93,88,83,89.25,OP207448611
1468,1997,85,99,66,93.15,EV756404160
1469,1997,63,73,90,70.85,JD883464020
1470,1997,98,87,66,89.25,WF908181184
1472,1997,87,66,64,72.2,JD883464020
1473,1997,58,95,63,82.3,OP207448611
1474,1997,58,65,63,62.8,EV756404160
1475,1997,76,56,79,63.15,EV756404160
1476,1997,72,58,96,64.1,FY340462967
1477,1997,92,85,68,86.25,WF908181184
1478,1997,57,57,88,58.55,VV672497678
1479,1997,79,59,59,65.0,VV672497678
1480,1997,55,69,54,64.05,JD883464020
1482,1997,68,98,77,87.95,VV672497678
1484,1997,73,68,81,70.15,FY340462967
1485,1997,93,72,67,78.05,JD883464020
1486,1997,93,80,55,82.65,EV756404160
1488,1997,69,93,58,84.05,WF908181184
1490,1997,94,68,67,75.75,JD883464020
1491,1997,82,91,95,88.5,VV672497678
